topic,news_outlet,provenance,title,language,article_length,number_subheaders,forbidden_pattern,sentiment_score,author_person,author_organization
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/migrantenkinderbande-drangsaliert-in-schwedischer-kleinstadt-die-nachbarschaft/,Migrantenkinderbande drangsaliert in schwedischer Kleinstadt die Nachbarschaft,de,633,0,False,-0.0206392705440521,,Contra Magazin Redaktion
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/europa-sueden-macht-sich-auf-in-den-norden-landflucht-haelt-an/,Europa: Süden macht sich auf in den Norden - Landflucht hält an,de,610,0,False,-7.464402187906671e-06,,Contra Magazin Redaktion
refugees_migration,contra_magazin,https://www.contra-magazin.com/2020/07/inzucht-paedophilie-der-islam-hat-ein-problem/,Inzucht & Pädophilie - der Islam hat ein Problem,de,1292,0,False,-0.0123495077714324,Michael Steiner,
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/paris-700-schwarzwesten-verlangen-franzoesische-staatsbuergerschaft/,"Paris: 700 ""Schwarzwesten"" verlangen französische Staatsbürgerschaft",de,224,0,False,-0.0006915217963978,Michael Steiner,
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/02/ungarn-kuendigt-start-des-7-punkte-familienplans-an/,"Ungarn kündigt Start des ""7- Punkte-Familienplans"" an",de,588,0,False,-0.0068264277651906,,Contra Magazin Redaktion
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/rackete-fordert-migranten-aufnahme-aus-libyen/,Rackete fordert Migranten-Aufnahme aus Libyen,de,216,0,False,-0.0098757836967706,Michael Steiner,
refugees_migration,contra_magazin,https://www.contra-magazin.com/2020/07/zu-viele-asylsuchende-in-deutschland/,"""Zu viele Asylsuchende in Deutschland""",de,283,0,False,-0.4541685283184051,,Contra Magazin Redaktion
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/szijjarto-weber-erniedrigt-die-ungarn/,Szijjártó: Weber erniedrigt die Ungarn,de,298,0,False,-0.9065500497817992,Marco Maier,
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/integrationsbeauftragte-keine-koalitionen-mit-der-afd/,Integrationsbeauftragte: Keine Koalitionen mit der AfD,de,231,0,False,-0.9161238074302672,Michael Steiner,
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/facebook-laeuft-amok-wer-in-schweden-ueber-tommy-robinson-schreibt-wird-30-tage-gesperrt/,"Facebook läuft Amok: Wer in Schweden über Tommy Robinson schreibt, wird 30 Tage gesperrt",de,779,0,False,-0.99189031124115,,Contra Magazin Redaktion
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/schweden-befindet-sich-im-krieg/,"""Schweden befindet sich im Krieg""",de,577,0,False,-0.0019441054901108,Michael Steiner,
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/mitglieder-der-franzoesischen-identitaeren-laufen-staendig-gefahr-inhaftiert-zu-werden/,"Mitglieder der französischen Identitären laufen ständig Gefahr, inhaftiert zu werden",de,902,0,False,-0.0030661092605441,,Contra Magazin Redaktion
refugees_migration,contra_magazin,https://www.contra-magazin.com/2020/07/geht-die-nato-am-mittelmeer-baden/,Geht die NATO am Mittelmeer baden?,de,2831,0,False,0.0030510616488754,,Contra Magazin Redaktion
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/nicht-nur-libyen-auch-in-algerien-warten-migranten/,Nicht nur Libyen - auch in Algerien warten Migranten,de,184,0,False,-0.0004964052932336,Michael Steiner,
refugees_migration,contra_magazin,https://www.contra-magazin.com/2019/07/2018-fast-16-millionen-zuzuege-nach-deutschland/,"2018: Fast 1,6 Millionen Zuzüge nach Deutschland",de,336,0,False,-2.2513586372951977e-06,,Contra Magazin Redaktion
refugees_migration,deutsche_rt,https://de.rt.com/europa/98761-oesterreichischer-kanzler-angriff-tuerkei-auf/,"Österreichischer Kanzler: ""Angriff der Türkei auf die EU""",de,447,0,False,-0.0101557923480868,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/106773-grune-wollen-eu-lander-aufnahme/,"Die Grünen wollen EU-Länder abkassieren, wenn sie die Aufnahme von Migranten verweigern",de,486,0,False,-0.0147403199225664,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/93689-fluchtlingspolitik-als-verdeckter-klassenkampf-von-oben/,Flüchtlingspolitik als Klassenkampf von oben? Eine ökonomische Sicht auf Migration,de,988,0,False,-0.0037914672866463,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/93768-wie-merkel-mulitkulti-fur-gescheitert-erklarte/,Wie Merkel Multikulti für gescheitert erklärte – vor neun Jahren,de,648,0,False,-0.0559473261237144,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/81906-massenmigration-fatale-folgen-fur-osteuropa/,Massenmigration – Fatale Folgen für Osteuropa,de,1708,0,False,-0.0099880956113338,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/94266-iab-deutsche-arbeitsmarkt-braucht-jahrlich/,IAB: Der deutsche Arbeitsmarkt braucht jährlich 400.000 Zuwanderer,de,398,0,False,-0.0121371988207101,,RT
refugees_migration,deutsche_rt,https://de.rt.com/der-nahe-osten/87802-irakischer-regierungschef-aeussert-sich-gegen-schnelle-abschiebungen-aus-deutschland/,Irakischer Regierungschef äußert sich gegen schnelle Abschiebungen aus Deutschland,de,481,0,False,-0.054383497685194,,RT
refugees_migration,deutsche_rt,https://de.rt.com/kurzclips/87641-protest-in-berlin-verwandte-von/,Protest in Berlin: Verwandte von IS-Kämpfern fordern Rückführung ihrer Kinder nach Deutschland,de,226,0,False,-0.0180054288357496,,RT
refugees_migration,deutsche_rt,https://de.rt.com/nordamerika/83760-trump-nur-unnotige-kriege-ermittlungen-gegen-ihn-koennen-oekonomisches-wunder-usa-stoppen/,"Trumps Rede zur Nation: Nur unnötige Kriege können ""ökonomisches Wunder"" der USA stoppen",de,634,1,False,-0.0652669668197631,,RT
refugees_migration,deutsche_rt,https://de.rt.com/international/96279-moerder-oder-held-usa-verlangen-auslieferung-ukraine/,Mörder oder Held? USA verlangen Auslieferung eines Fahnenflüchtigen von der Ukraine,de,784,0,False,-0.0045020864345133,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/96792-weniger-klagen-gegen-hartz-iv/,Weniger Klagen gegen Hartz IV in Berlin,de,222,0,False,-7.24631900084205e-05,,RT
refugees_migration,deutsche_rt,https://de.rt.com/kurzclips/98951-bundestag-was-sagen-parteien-zu-idlib-erdogan-grenze/,"Bundestag: Was sagen Parteien zu Idlib, Erdoğan, Syrien-Offensive und Grenzöffnung?",de,217,0,False,-0.1587981879711151,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/106724-schweden-will-aufnahme-von-migranten-aus-lesbos-blockieren/,Schweden will die Aufnahme von Migranten aus Lesbos blockieren,de,290,0,False,-0.006170171778649,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/98551-armin-laschet-merkels-umgang-mit/,"Armin Laschet: ""Merkels Umgang mit der Flüchtlingskrise fand ich, äh, richtig.""",de,416,0,False,-0.5326738953590393,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/90685-freibad-tumulte-in-duesseldorf-buergermeister/,"Freibad-Tumulte in Düsseldorf: Bürgermeister droht mit ""ausländerrechtlichen Konsequenzen""",de,177,0,False,-0.937075138092041,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/89829-gewalt-in-schwimmbadern-und-aufgeben/,Gewalt in Schwimmbädern und das Preisgeben öffentlichen Raumes in Deutschland,de,588,0,False,-0.0221606213599443,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/89919-afd-hetzt-uber-gewalt-in/,AfD macht Stimmung gegen Gewalttäter in deutschen Schwimmbädern mit Videoaufnahmen aus Israel,de,234,0,False,-0.6411102414131165,,RT
refugees_migration,deutsche_rt,https://de.rt.com/international/104773-moderne-sklaverei-tausende-marokkanische-saisonarbeiter-in-spanien-gefangen/,"""Moderne Sklaverei"" – Tausende marokkanische Saisonarbeiter in Spanien gefangen",de,602,0,False,-0.0117062348872423,,RT
refugees_migration,deutsche_rt,https://de.rt.com/afrika/96396-geschaft-mit-elend-brummt-libysche/,Das Geschäft mit dem Elend brummt: Libysche Milizen profitieren von EU-Geldern,de,493,0,False,-0.0042353780008852,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/106787-osterreich-38-migranten-aus-kuhlanhanger/,Österreich: 38 Migranten aus Kühlanhänger gerettet,de,385,2,False,-0.0682612285017967,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/106191-balkanroute-die-ueberforderung-bosnien-herzegowinas/,Flüchtlinge auf der Balkanroute: Die Überforderung von Bosnien-Herzegowina,de,912,3,False,-0.0041821245104074,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/106573-danische-weg-sonderbotschafter-gegen-fluchtlinge/,"Der dänische Weg ""gegen Migrationsdruck"": Sonderbotschafter für Flüchtlinge ernannt",de,252,0,False,-0.0021908497437834,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/104139-bosnien-herzegowina-wilderer-erschiesst-migranten/,Bosnien-Herzegowina: Wilderer erschießt Migranten – vermutlich ein Unfall,de,301,1,False,-0.0049151219427585,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/95330-auf-russischen-spur-mord-im/,"Auf der ""russischen Spur"": Mord im Tiergarten wird zum Politikum",de,456,1,False,-0.0086753340438008,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/102103-bosnien-herzegowina-zwist-um-illegale-migranten-aus-pakistan/,Bosnien-Herzegowina: Zwist um illegale Migranten aus Pakistan,de,560,0,False,-0.0013273903168737,,RT
refugees_migration,deutsche_rt,https://de.rt.com/kurzclips/103289-leben-unter-islamistischen-terroristen-syrer/,Leben unter islamistischen Terroristen: Syrer über die kruden Regeln unter der Terror-Diktatur,de,401,0,False,-0.0680449679493904,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/98479-hat-britische-ex-minister-javid/,Hat der britische Ex-Minister Javid bei Geheimtreffen in den USA Assanges Auslieferung versprochen?,de,901,0,False,-0.0069805053062736,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/85598-fridays-for-future-lauter-fremdgelenkte-kinder/,"""Fridays for Future"" - Lauter fremdgelenkte Kinder?",de,2348,8,False,-0.0514355786144733,,RT
refugees_migration,deutsche_rt,https://de.rt.com/der-nahe-osten/98680-rucksichtslose-angriffe-merkel-kondoliert-erdogan/,"""Rücksichtslose Angriffe"" – Merkel kondoliert Erdoğan nach Verlusten in Idlib",de,386,0,False,-0.0394836813211441,,RT
refugees_migration,deutsche_rt,https://de.rt.com/kurzclips/97122-drohne-filmt-neue-fluechtlingswelle-in-die-usa/,Drohne filmt neue Flüchtlingswelle in die USA und Zusammenstöße an Grenze zu Mexiko,de,191,0,False,-0.0034451484680175,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/88356-mord-aus-rassismus-zwei-soldaten-malta/,Mord aus Rassismus: Zwei Soldaten auf Malta vor Gericht – Migrant aus fahrendem Auto erschossen,de,322,1,False,-0.028878791257739,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/89970-malta-lasst-migranten-vom-rettungsschiff-alan-kurdi/,"Malta lässt Migranten von Rettungsschiff ""Alan Kurdi"" an Land",de,550,1,False,-0.0109320702031254,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/91353-italienische-kuestenwache-rettet-57-migranten-aus-boot-vor-lampedusa/,Italienische Küstenwache rettet 57 Migranten aus Boot vor Lampedusa,de,409,0,False,-0.0055324863642454,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/98614-72-stunden-erdogan-erpresst-eu/,Mindestens 72 Stunden: Erdoğan erpresst EU und NATO mit offenen Grenzen,de,338,0,False,-0.0483060218393802,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/91303-deutschlandfunk-zum-nichtangriffspakt-beilaeufige-fehler-oder-geschichtsfaelschung/,Deutschlandfunk zum Nichtangriffspakt 1939: Beiläufige Fehler oder Geschichtsfälschung?,de,1665,5,False,-0.5658727288246155,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/93154-ungeplante-pause-seehofers-regierungsmaschine-in/,Ungeplante Pause: Seehofers Regierungsmaschine defekt in Griechenland,de,383,0,False,-0.8867036700248718,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/93560-italien-176-gerettete-fluchtlinge-ocean/,"Italien: 176 gerettete Flüchtlinge der ""Ocean Viking"" dürfen an Land",de,220,0,False,-5.605977275990881e-05,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/89899-seenotrettung-rackete-verklagt-salvini/,"""Seenotrettung"": Kapitänin Rackete verklagt Minister Salvini",de,248,0,False,-0.0107600493356585,,RT
refugees_migration,deutsche_rt,https://de.rt.com/international/98891-bundesregierung-hat-schuldigen-fuer-migrantenkrise/,Bundesregierung hat Schuldigen für Migrantenkrise an der EU-Außengrenze gefunden: Russland,de,749,0,False,-0.0134226083755493,,RT
refugees_migration,deutsche_rt,https://de.rt.com/international/92593-einigung-eu-staaten-notfallsystem-zur/,Einigung der EU-Staaten: Notfallsystem zur Verteilung von Bootsmigranten,de,313,0,False,-0.0032512068282812,,RT
refugees_migration,deutsche_rt,https://de.rt.com/international/98804-russisches-verteidigungsministerium-terroristen-mit-tuerkischen/,"Russisches Verteidigungsministerium: Terroristen mit türkischen Beobachtungsposten ""verschmolzen""",de,529,1,False,-0.0039029698818922,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/92293-deutschland-will-jeden-vierten-bootsfluechtling-aufnehmen/,Neue italienische Regierung entlasten: Deutschland will jeden vierten Bootsflüchtling aufnehmen,de,292,1,False,-0.0274500530213117,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/104801-libyen-konflikt-geht-nato-am/,Libyen-Konflikt: Geht die NATO am Mittelmeer baden?,de,2832,7,False,0.0046525504440069,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/87626-berlin-aufstehen-kongress-wir-sind-riesen/,"Berliner Aufstehen-Kongress: ""Sie nennen uns Zwerge, doch tatsächlich sind wir Riesen""",de,654,0,False,-0.1124818846583366,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/91532-deutschland-2019-demokratisch-in-form/,"Deutschland 2019 – Demokratisch in der Form, autoritär im Inhalt",de,589,0,False,-0.0443016216158866,,RT
refugees_migration,deutsche_rt,https://de.rt.com/der-nahe-osten/87033-fluchtlingscamp-in-nordsyrien-kurz-vor-humanitaerer-katastrophe/,Flüchtlingscamp in Nordsyrien: Russisches Militär warnt vor einer humanitären Katastrophe,de,320,1,False,-0.1225602924823761,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/107381-lafontaine-nach-kritik-an-sarrazin/,"Lafontaine nach Kritik an Sarrazin-Treffen: ""Schaum vorm Mund ersetzt keine Diskussion""",de,662,0,False,-0.91616028547287,,RT
refugees_migration,deutsche_rt,https://de.rt.com/nordamerika/90258-streit-zwischen-mexiko-und-usa/,Streit zwischen Mexiko und USA über neue Asyleinschränkungen,de,209,0,False,-0.0144411623477935,,RT
refugees_migration,deutsche_rt,https://de.rt.com/amerika/89577-mexiko-kommt-druck-aus-washington/,Mexiko sendet Tausende Truppen an US-Grenze – Vater und Tochter ertrinken in Grenzfluss,de,812,2,False,-0.0050904243253171,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/103945-martyrium-weibliche-genitalverstuemmelung-was-mutter-macht-ist-illegal/,"Martyrium weibliche Genitalverstümmelung: ""Das, was Mutter macht, ist illegal!""",de,715,0,False,-0.0057504284195601,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/82986-weniger-asylantrage-2018-zuwanderung-europaisch/,Weniger Asylanträge 2018 – Zuwanderung vor allem aus anderen europäischen Ländern,de,498,2,False,-6.656701771134976e-06,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/81891-nach-amberg-seehofer-fordert-abschiebung/,Nach Amberg: Seehofer fordert Abschiebung von Gewalttätern,de,311,0,False,-0.0257433522492647,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/85646-behorden-berichterstattung-uber-nichtverfolgte-hinweise/,RT fragt nach: Berichterstattung über nichtverfolgte Hinweise auf Kriegsverbrecher sei irreführend,de,391,0,False,-0.0121355541050434,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/86203-fast-jeder-zweite-zuwanderer-scheitert/,Fast jeder zweite Zuwanderer scheitert im Integrationskurs beim Deutschtest,de,454,0,False,-0.0185992121696472,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/87510-landgericht-aachen-falschangaben-von-fluechtlingen-nicht-strafbar/,Landgericht Aachen: Falschangaben von Flüchtlingen nicht strafbar,de,263,0,False,-0.0085901087149977,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/85379-tausende-kriegsverbrecher-unter-asylsuchenden-in/,Tausende Kriegsverbrecher unter Asylsuchenden in Deutschland?,de,181,0,False,-0.0046410434879362,,RT
refugees_migration,deutsche_rt,https://de.rt.com/der-nahe-osten/86673-libanon-und-syrien-krieg-westen/,Libanon und der Syrien-Krieg: Westen stemmt sich gegen Rückkehr von Flüchtlingen,de,1613,2,False,-0.0158880800008773,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/87240-seehofer-will-abschiebungen-erleichtern/,"""Geordnete-Rückkehr-Gesetz"" von Seehofer: Proteste wegen rechtlicher Bedenken",de,454,1,False,-0.1447438597679138,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/83381-sehr-geehrte-frau-bundeskanzlerin-offener/,"""Sehr geehrte Frau Bundeskanzlerin"" - Offener Brief eines syrischen Flüchtlings",de,1487,0,False,-0.0369282215833663,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/86880-seehofers-abschiebeplaene-sorgen-bei-spd-fuer-kritik/,Seehofers Abschiebepläne sorgen bei SPD-Landesinnenministern für Kritik,de,294,1,False,-0.0626731887459755,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/95705-von-klimaschutzern-kaum-beachtet-militar/,Von Klimaschützern kaum beachtet: Das Militär als Totengräber der Umwelt (Exklusivabdruck),de,1452,10,False,-0.0008327800314873,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/84901-focus-online-und-markt-radikaler/,Focus online und marktradikaler Ökonom auf Sündenbock-Suche,de,1342,7,False,-0.0105135990306735,,RT
refugees_migration,deutsche_rt,https://de.rt.com/afrika/86794-einflussreicher-libyscher-general-haftar-marschiert/,Einflussreicher libyscher General Haftar marschiert auf Tripolis vor,de,569,0,False,-0.0071446290239691,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/83919-funkstille-zwischen-paris-und-rom-konflikt-entwickelt-sich-zu-europaeischer-dauerbaustelle/,Funkstille zwischen Paris und Rom – Konflikt entwickelt sich zu europäischer Dauerbaustelle,de,688,0,False,-0.0222363956272602,,RT
refugees_migration,deutsche_rt,https://de.rt.com/der-nahe-osten/82970-chance-vertan-wirtschaftsgipfel-arabischen-liga-ohne-syrien-ohne-ergebnisse/,Chance vertan - Wirtschaftsgipfel der Arabischen Liga weiterhin ohne Syrien und ohne Ergebnisse,de,1187,2,False,-0.0026487866416573,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/90511-dysfunktion-der-macht-um-acht-falschmuenzerei-der-tagesschau/,Dysfunktion der Macht um Acht: Falschmünzerei der Tagesschau bei Syrien-Berichterstattung,de,2704,2,False,-0.9426467418670654,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/86070-20-jahre-seit-nato-angriffskrieg/,"20 Jahre seit NATO-Angriffskrieg gegen Jugoslawien: Lügen, bis sich der Balkan biegt",de,1532,2,False,-0.029374323785305,,RT
refugees_migration,deutsche_rt,https://de.rt.com/international/83635-ausgetraeumt-abgelehnter-asylbewerber-berichtet-nach/,Ausgeträumt: Ein abgelehnter Asylbewerber berichtet von seiner Abschiebung nach Kabul,de,1970,19,False,-0.0387660898268222,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/90091-leipzig-friedliche-solidaritaetsdemo-nach-ausschreitungen/,Leipzig: Friedliche Solidaritätsdemo nach Ausschreitungen wegen Abschiebung eines Syrers,de,282,0,False,-0.915578067302704,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/90204-bundnis-hilfsbereiten-maas-aufnahme-migranten/,"""Bündnis der Hilfsbereiten"": Maas will Deutschland als Vorreiter bei Aufnahme von Migranten",de,755,2,False,-0.0119597380980849,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/81968-italien-nordkoreanischer-diplomat-verschwindet-spurlos/,Italien: Nordkoreanischer Diplomat verschwindet spurlos,de,308,0,False,-0.5542773604393005,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/86877-angebliche-chemiewaffeneinsatz-in-duma-und-rolle-weisshelme-armee-des-islam/,"Der angebliche Chemiewaffeneinsatz in Duma und die Rolle der Weißhelme und der ""Armee des Islam""",de,2747,6,False,-0.0055159088224172,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/89699-verfassungsschutzbericht-2018-linke-rechte-und-andere-gefahren/,"Verfassungsschutzbericht 2018: Linke, Rechte und andere Gefahren",de,1416,3,False,-0.0104199033230543,,RT
refugees_migration,deutsche_rt,https://de.rt.com/international/99045-erdogan-will-mehr-nato-unterstuetzung-eu-haelt-am-fluechtlingsabkommen-fest/,Erdoğan will mehr NATO-Unterstützung – EU hält am Flüchtlingsabkommen fest,de,902,3,False,-0.0075738038867712,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/98984-tuerkei-und-griechenland-geraten-wegen-fluechtlingen-aneinander/,Spannungen in der Ägäis – Türkei und Griechenland geraten aneinander,de,375,0,False,-0.0054838904179632,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/98944-griechisch-tuerkische-grenze-mehrzahl-migranten-sind-afghanen/,Griechisch-türkische Grenze: Mehrzahl der Migranten sind Afghanen,de,332,1,False,-0.0165384821593761,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/95493-lager-vucjak-in-bosnien-herzegowina/,Camp Vučjak in Bosnien-Herzegowina: Migranten im Hungerstreik – fordern Öffnung der EU-Grenze,de,389,1,False,-0.8948022723197937,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/90948-kein-la-dolce-vita-fur/,Italien verhängt Bußgelder in Höhe von bis zu einer Million Euro gegen Seenotretter,de,208,0,False,-0.0027996343560516,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/86329-dr-gniffkes-macht-um-acht-zynismus-westlicher-wertgemeinschaft/,Dr. Gniffkes Macht um Acht: Der Zynismus der Westlichen Werte-Gemeinschaft,de,2568,2,False,-0.1655832380056381,,RT
refugees_migration,deutsche_rt,https://de.rt.com/afrika/104521-frankreichs-geplatzte-traeume-in-libyen/,Frankreichs geplatzte Träume in Libyen,de,739,0,False,-0.001548282103613,,RT
refugees_migration,deutsche_rt,https://de.rt.com/international/93510-merkel-fordert-von-erdogan-umgehende-beendigung-der-syrien-offensive/,"Merkel fordert von Erdoğan ""umgehende Beendigung"" der Syrien-Offensive",de,784,2,False,-0.0175094902515411,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/83323-salvini-migranten-auf-sea-watch-nur-an-land-wenn-deutschland-holland-aufnehmen/,"Salvini lässt Migranten auf ""Sea-Watch 3"" nur an Land, wenn Deutschland oder Holland sie aufnehmen",de,535,2,False,-0.0065781534649431,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/86049-italien-salvini-fordert-fluechtlingsretter-vor-gericht-zu-bringen/,Italien: Salvini will Flüchtlingsretter wegen Hilfe zur illegalen Einwanderung vor Gericht bringen,de,252,0,False,-0.0079574882984161,,RT
refugees_migration,deutsche_rt,https://de.rt.com/der-nahe-osten/93521-russland-fordert-anstrengungen-zur-verhinderung-humanit%C3%A4rer-katastrophen/,Nordsyrien: Russland fordert Anstrengungen zur Verhinderung einer humanitären Katastrophe,de,87,0,False,-2.101075733662583e-05,,RT
refugees_migration,deutsche_rt,https://de.rt.com/international/89365-gewalt-konflikte-verfolgung-laut-unhcr-rekordzahl-vertriebene-weltweit/,"Gewalt, Konflikte, Verfolgung: Laut UNHCR noch nie so viele Vertriebene und Flüchtlinge wie 2018",de,771,0,False,-0.0002651240793056,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/83313-private-seenotrettung-aus-dresden-empoert/,Private Seenotrettung aus Dresden ruft per Twitter zu Scheinehen mit Flüchtlingen auf,de,302,0,False,-0.0293422415852546,,RT
refugees_migration,deutsche_rt,https://de.rt.com/inland/86105-integration-kostet-geld-lander-kritisieren-einsparungen-fluchtlinge/,Integration kostet Geld: Länder kritisieren geplante Einsparungen bei Flüchtlingshilfe,de,552,2,False,-0.2842822074890136,,RT
refugees_migration,deutsche_rt,https://de.rt.com/der-nahe-osten/98642-russland-syrien-und-turkei-am-rande-krieges-idlib-ruckblick-ausblick/,"Russland, Syrien und Türkei am Rande des Krieges in Idlib: Rückblick und Ausblick",de,2570,7,False,-0.0014516848605126,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/99740-risse-im-gebalk-corona-krise/,Risse im Gebälk – Die Corona-Krise offenbart Fehlkonstruktion der EU,de,1184,0,False,-0.2191689908504486,,RT
refugees_migration,deutsche_rt,https://de.rt.com/afrika/86769-menschenrechtsorganisation-eu-unterstuetzt-zwangsarbeit-in-eritrea/,Menschenrechtsorganisation: EU unterstützt Zwangsarbeit in Eritrea,de,326,0,False,-0.0016832759138196,,RT
refugees_migration,deutsche_rt,https://de.rt.com/meinung/98778-cdu-hardliner-rottgen-erdogan-fluchtlingsmassen-faustpfand-neoimperialer-politik/,CDU-Hardliner Röttgen beugt sich Erdoğan: Flüchtlingsmassen als Faustpfand neoimperialer Politik,de,1425,1,False,-0.0249427184462547,,RT
refugees_migration,deutsche_rt,https://de.rt.com/der-nahe-osten/98027-idlib-in-syrien-weltzentrum-terrorismus/,Idlib in Syrien: Das Weltzentrum des Terrorismus,de,2369,7,False,-0.0051708724349737,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/94201-bosnien-herzegowina-kommunen-verhindern-verteilung-migranten/,Bosnien-Herzegowina: Kommunen verhindern Verteilung von Migranten – Krise spitzt sich zu,de,455,1,False,-0.0039204405620694,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/93892-griechenland-verlegt-immer-mehr-migranten/,Nachschub für die Balkanroute: Griechenland verlegt immer mehr Migranten aufs Festland,de,306,0,False,-0.083885371685028,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/93744-migrantenkrise-in-bosnien-herzegowina-vor-eskalation/,Migrantenkrise in Bosnien-Herzegowina vor Eskalation – Zustrom überfordert die Stadt Bihać,de,521,2,False,-0.0065048644319176,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/92998-nach-brand-in-camp-moria/,Nach Brand in Auffanglager Moria: 10.000 Flüchtlinge sollen zurück in die Türkei,de,246,0,False,-0.0855929851531982,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/92955-mehrere-tote-bei-feuer-in/,Ausschreitungen in Flüchtlingslager auf Lesbos nach Brand mit mehreren Toten,de,287,0,False,-0.0192211624234914,,RT
refugees_migration,deutsche_rt,https://de.rt.com/europa/98948-migrantenkrise-osterreich-dreiteilige-sicherheitskette-serbien/,"Migrantenkrise: Österreich hat ""dreiteilige Sicherheitskette"" – Serbien plant Grenzabriegelung",de,645,3,False,-0.0135039873421192,,RT
